title,lyrics,polarity,subjectivity
Millie B M to the B,dont know im b coming hard better watch sophie think youre girl grime b says step line coming hard bars sophie aspin get parred read bars iphone dont shit hardcore got murked little youre gettin murked shagged bare lads youre little sket heard bars theyre fucking pep fucking pep yeah thats listen carefully sick bars scream name like yar yar yar sophie yeah youre little whore looking face fucks contour want lend blender im serious im trying offend sophie yeah stick singing cause spit ears ringing shag bare lads fanny stinging bet fannys fucking minging sort manky scouse brow b coming row youre enough turn lads camp know cause youre fucking tramp repping around shit clothes like josh said fucks pose saying shit peoples mums thats tight sophie aspin want fight bet blowies fucking shite fuckin shite thats said boys say give shit head thats said gonna things spit arent even true sophie aspin little rat bet youre riddled probs got clap soph yeah cant murk youre slag riddled stds fuck shit couldnt arsed youre animal belong zoo im sending whatre gonna bounce next mans dick like kangaroo like kangaroo soph go send back ill throw pier im sending fear come soph whats best give bars shit may well quit may well quit cause bars shit bars fake bars real true got bummed field think youre chav string jacket turn sophie aspin fucking racket fucking racket know best mc b b b b b bang sophie youre girl spit bars ive showed done said youre gonna send back well see wont,-0.16444658944658944,0.5977799227799231
Ariana Grande positions,heaven sent im hopin ’ dont repeat history boy im tryna meet mama sunday make lotta love monday never need one else babe ’cause ill switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin ’ ’t wont switchin ’ perfect perfect youre good true get tired runnin fuck ’m runnin said boy im tryna meet mama sunday make lotta love monday never need onе else babe causе ill switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin shit usually dont kinda kinda want cause youre im yeah im switchin positions shit usually dont kinda kinda want cause youre im switchin positions cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin cookin kitchen im bedroom im olympics way im jumpin hoops know love infinite nothin wouldnt wont switchin yeah ah yeah ah yeah,0.2026315789473684,0.6763157894736843
StaySolidRocky Party Girl,girls wanna fun party party lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love dont want nobody dont need somebody im tryna dont without totin like cant leave without boot meds like cant breathe without drinkin four lokos cant get wan give toto tell come close say say love dont know love means ask got heart cause damn nigga lucky tryna reach far aint never wrong tell dont trust dont often said one want therefore never judge wanna party nothings wrong every time im calling say gon call back told call rocky say gon call say come lot well baby want lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love lil mama party girl wan fun say aint wifey type dont care want like drugs love guns say piped think love dont scared party dont scared party dont scared party,0.2273333333333333,0.4553333333333333
Dixie damelio be happy,sometimes dont wanna happy dont hold im leave let sad suns already wanna lay friends calling aint really tryna go dont wanna get dressed pretend could lie say im fine maybe youll stop calling ive got chips shoulder getting older keep aint tryna complain dont wanna explain sometimes dont wanna happy dont hold im leave let sad sometimes wanna lonely dont need hold im low dont need care let sad whats matter whats matter whats matter bad days okay let feel ways youve got break heart heal know im gonna feel way lie say im fine wouldnt change anything ive got chips shoulder getting older keep aint tryna complain dont wanna explain sometimes dont wanna happy dont hold im leave let sad sometimes wanna lonely dont need hold im low dont need care let sad whats matter whats matter whats matter sadness making feel way feel right gladness cant force feel fucked salt thats tongue salt thats tongue sometimes dont wanna happy dont hold im leave let sad sometimes wanna lonely dont need hold im low dont need care let sad whats matter whats matter let sad,-0.009171075837742484,0.713668430335097
DaBaby ROCKSTAR,woo woo pull like pull baby pull pull pull lets go brand new lamborghini fuck cop car pistol hip like im cop ever met real nigga rockstar aint guitar bitch glock glock told promise gon squeeze better let go day need soon nigga get bustin aint enough go get chop safe say earned aint nigga gave nothin im ready hop nigga get bustin know heard say play lay dont make push button full pain dropped enough tears fill fuckin bucket goin buckets bought chopper got big drum hold hundred aint goin nothin im ready air niggas see em runnin talked mama hit facetime check brother im really baby know youngest son always guaranteed get money know baby boy always guaranteed get loot know know fore run nigga ima pull shoot ptsd im always waking cold sweats like got flu daughter g saw kill nigga front age two ill kill another nigga fore let another nigga somethin long know dont let nobody tell different daddy love lets go brand new lamborghini fuck cop car pistol hip like im cop ever met real nigga rockstar aint guitar bitch glock glock told promise gon squeeze better let go day need soon nigga get bustin aint enough go get chop keep glocky ride suburban cause codeine young nigga swervin got mop watch wash em like detergent im ballin thats diamonds jersey slide opps side flip block back yeah yeah junior popped left lopsided yeah yeah spin block got rebound dennis rodman fool one time cant cross twelve hundred horsepower get lost wind talkin yard pen dogsll take chin maybach suv refugees buy blocks hood put money streets solo opps caught gas station thirty thousand thought last day aint even want smoke choose murder wrote lets go brand new lamborghini fuck cop car pistol hip like im cop ever met real nigga rockstar aint guitar bitch glock glock told promise gon squeeze better let go day need soon nigga get bustin aint enough go get chop,0.06694214876033057,0.4236455463728192
WhoHeem Lets Link,yeah huh baby like dont give fuck bout boyfriend like dont give fuck bout boyfriend come lets link cant beat hands treat like monarchy slide touch bands come lets link cant beat hands come heem come heem come lets link come lets link like dont give fuck bout boyfriend come lets link cant beat hands prada baby flocker dont let nigga hit call bopper cant bitch top got squabble like nigga yeah get hеr father sex city girls nails donе lemon braids theyre pretty girl ah dont world wrong shoe wrong fit cinderella girl car basic bro big mad chasin two weeks couldnt find replacement done lost good bitch downgraded basic lane switch bitch lucky call sour folk cause change cause dont care sold nigga wont offer notched turned pipe bossed bitch head got issue mace bitch tear drawers might spit messy take nigga want give pussy got stuck said love first day bitches couldnt see worst day fly bitch like first day school birthday ooh nasty freak ride dick bicyc make nigga bust min oh thats like baby ah thats like like dont give fuck bout boyfriend come lets link cant beat hands like dont give fuck bout boyfriend come lets link cant beat hands treat like monarchy slide touch bands come heem cant beat hands come heem come heem come lets link tryna like dont give fuck bout boyfriend come lets link cant beat hands,-0.09566666666666668,0.5900000000000001
24kGoldn Mood,ohohoh yeah yeah yeah yeah always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view yeah could never get attached start feel unattach somehow always end feeling bad baby dad want want company girl obvious elephant room part dont act confused love startin im mood arguin bedroom play games love avoid depression wont victim always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view tryin fake love regular could blowin like cellular wont ever let shorty go set thing need know wet enough im talking slick back kick back gang sippin fourties keep playin another day shorty mismatched fits way know got lot love well better save play games love avoid depression wont victim always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view always mood fuckin round actin brand new aint tryna tell try play cool baby aint playing rules everything look better view yeah,0.13376623376623376,0.4725205350205349
Bmw kenny wipe it down,wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe ooh wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wont wipe wipe wont wipe wipe easy gotta put back swing arms left right like trying start fight cant fuck around squares know gotta keep circle tight make money flip ten times fake ass niggas switch sides littest nigga turnin hit groove run misfits club gon run amok littest nigga turnin hit groove run misfits club gon run amok wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe ooh wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wipe wont wipe wipe wont wipe wipe,-0.0449404761904762,0.4068452380952381
Cookiee Kawaii Vibe If I Back It Up,know feel vibe lil baby ready hit line tell wanna know see im feelin dont let shit get way know tired playin games tell wanna know see im feelin back fat enough baby throw back fast enough speed handle aint ready work watch throw throw back throw back back back throw back back back back throw back back back throw back back back throw back back ass fat fat fat fat fat fat fat fat ass fat fat fat fat fat fat fat like rock rock rock rock rock rock rock rock rock rock rock rock rock rock rock,0.0,0.16399999999999998
Megan Thee Stallion Body,real hot girl shit ah beat live know lil ju made bodyodyodyodyodyodyodyody odyodyodyodyodyodyody bodyodyodyodyodyodyodyody odyodyodyodyodyodyody body crazy curvy wavy big titties lil waist body crazy curvy wavy big titties lil waist bodyodyodyodyodyodyodyody odyodyodyodyodyodyody look bodied ate gave back yeah look good still wanna know megan saucy like barbecue wont get baby back see dress feel like almost tasted num num num num eat foreplay okay three two one know im hottest aint ever gotta heat im present whеn im absent speakin im thеre bitches scary cats call em carole baskins ah bodyodyodyodyodyodyodyody odyodyodyodyodyodyody bodyodyodyodyodyodyodyody odyodyodyodyodyodyody body crazy curvy wavy big titties lil waist body crazy curvy wavy big titties lil waist bodyodyodyodyodyodyodyody odyodyodyodyodyodyody im hot ebony gon click pictures gettin niggas quarantine bitch im well shit could tell ho got beef years ago beefing ah ah took trip real creep tip bitch rule number one dont repeat shit rule number two came better know exactly fuck came bodyodyodyodyodyodyodyody odyodyodyodyodyodyody bodyodyodyodyodyodyodyody odyodyodyodyodyodyody body crazy curvy wavy big titties lil waist body crazy curvy wavy big titties lil waist bodyodyodyodyodyodyodyody odyodyodyodyodyodyody category body look way sittin ratio control waist ass titties wasnt wouldve seen would bought drink took home long ate panties could build house brick got bitches spend lifetime tryna get hot head big could make pop im one play like touchmenot ah bodyodyodyodyodyodyodyody odyodyodyodyodyodyody bodyodyodyodyodyodyodyody odyodyodyodyodyodyody body crazy curvy wavy big titties lil waist body crazy curvy wavy big titties lil waist bodyodyodyodyodyodyodyody odyodyodyodyodyodyody odyodyodyody mwah,-0.10113636363636364,0.5176470588235295
Jasiah Crisis,yuh yeah right right right yeah haha break nigga runnin mistake im comin nigga fuckin place aint got time wasted im crazy nigga see brain nigga runnin mistake im comin nigga fuckin place aint got time wasted im crazy nigga see brain ayy ima fuck nigga nigga run ill buck nigga shut dumb niggas think tough nigga bitch im tryna fuck yes im blunt nigga im swerving streets got nervous im really murking murder beat burden im really workin finna see servant got bitch workin twerkin sheets ayy get fuck way dont give fuck think im playin might go super saiyan give sec might break nigga runnin mistake im comin nigga fuckin place aint got time wasted im crazy nigga see brain nigga runnin mistake im comin nigga fuckin place aint got time wasted im crazy nigga see brain nigga running mistake im comin nigga fuckin place aint got time wasted im crazy nigga see brain,-0.2069365079365079,0.5122857142857142
Billie Eilish Therefore I Am,im friend anything damn think youre man think therefore im friend anything damn think youre man think therefore stop hell talking ha get pretty name mouth without dont talk bout like might know feel top world world isnt real worlds ideal go fun really couldnt care less give em best know im friend anything damn think youre man think therefore im friend anything damn think youre man think therefore dont want press put name next mine different lines wanna nice enough dont call bluff cause hate find articles articles articles rather remain unremarkable interviews interviews interviews say name act confused fun really couldnt care less give em best know im friend anything damn think youre man think therefore im friend anything damn think youre man think therefore im sorry dont think caught name im sorry dont think caught name im friend anything damn think youre man think therefore im friend anything damn think youre man think therefore,0.14583333333333334,0.5016666666666667
Danilo Stankovic Pieces,meme,0.0,0.0
Rod Wave Rags2Riches,look uh look went rags riches uh project fences livin luxury live luxury straight bottom nobody gave nothing careful fucking lil brothers bout cuttin yeah gon cut lay cut cutters cut free say love save love want company fall club free give daps hugs wasnt ones cause type shit dont faze player uh type shit make hater got mud yeah ran yeah really dont give fuck yeah dont give fuck turn nothing something yeah really hustlin yeah young gettin money yeah getting money yeah rags riches rags riches uh rags riches rags riches rags riches uh rags riches rags riches rags riches uh rags riches riches yeah rags riches rags rags riches rags riches rags riches damn said ooh ooh ooh ooh ooh,0.049090909090909095,0.6066666666666666
Money Man 24,burnin lilikoi louis corduroys rip kobe bryant rip make cool k less twentyfour hours ridin pack tennessee mountains vpn socks least three routers ima thumb dont need counter resuscitate bitch neck almost drowned got oil got hemp got wax got flower burnin preroll finna go pluto drippin real hard im hoppin twodoor met psychedelic plug named hugo thirty laptops motherfuckin condo white collar diamonds nigga ballin like lonzo niggas overrated like joe flacco feelin like jim jones nigga im capo ima flip rollsroyce im feelin like pop smoke banana cream cake motherfuckin hemp wrap dont like smell pack get sent back dont like energy push nigga shit back making hash oil listening bank big facts making hash oil listening scream big facts slick talkin finna get nigga kidnapped gelonade got nigga finna go lift ima empty magazine im pissed im wedding pie got geeked bitch hit twice went sleep drop bud clock perfect technique ima hit rear wan grab obliques aint got time day females mad internet racks ima run rapidly know im vicious im fuckin savagely know get racks know mentality grew trap watching kobe yam nigga pull porsche yeah pan nigga yeah pull dodge yeah ram nigga anybody try yeah ima blam niggas hit banks got fifty different cred lines turn ladys son fox headline drippin start clothing line got two jits dawg ill die mine aint never satisfied til money increase fucked profile many inquiries lowkey hatin hear em whispering baguette chains see em glimmering make uturn seen roadblock aint playin games aint sparin opps full moon im burnin moon rock livin schemes tiptop burnin lilikoi louis corduroys rip kobe bryant rip make cool k less twentyfour hours ridin pack tennessee mountains vpn socks least three routers ima thumb dont need counter resuscitate bitch neck almost drowned got oil got hemp got wax got flower burnin preroll finna go pluto drippin real hard im hoppin twodoor met psychedelic plug named hugo thirty laptops motherfuckin condo white collar diamonds nigga ballin like lonzo niggas overrated like joe flacco feelin like jim jones nigga im capo ima flip rollsroyce im feelin like pop smoke,-0.10977011494252872,0.4632183908045977
Tiagz They Call Me Tiago Her Name Is Margo,excuse name margo margo marco mango wells fargo yeah someone said wells fargo call tiago dont know whos margo hit lotto im building cargo know gotta go call tiago dont know whos margo hit lotto im building cargo know gotta go ooh behind scenes lit ooh gettin hit made ooh ooh relax cause gotta cool ooh never quit im different wave stick little lane gassin know whats nobody knew im swimmin sea see ice whats underneath go go go go go go go go go go go go stop waiting ima take game dont even bother yuh call tiago dont know whos margo hit lotto im building cargo know gotta go call tiago dont know whos margo hit lotto im building cargo know gotta go yo say ive patient done mean beginning yuh ive patient grind put strive till five sun came drive stand ive patient grind put strive till five sun came drive stand everybody really judged stayed woke made tracks droppin made stacks im back zone call tiago dont know whos margo hit lotto im building cargo know gotta go call tiago dont know whos margo hit lotto im building cargo know gotta go,-0.08888888888888889,0.4208333333333333
Ashton Gleckman Ice Dance From Edward Scissorhands,meme,0.0,0.0
Justin bieber and benny blanco lonely,everybody knows name somethin bout still feels strange like lookin mirror tryna steady seein somebody else everything feels like lives changed maybe im older itll calm killin nobody call maybe youd know cause ive everything ones listening thats fuckin lonely im loooonely loooonely everybody knows past like house always made glass maybe thats price pay money fame early age everybody saw sick felt like one gave shit criticized things idiot kid nobody call maybe youd know cause ive everything ones listening thats fuckin lonely im loooonely loooonely im loooonely loooonely,-0.13463203463203466,0.5582251082251083
Number9ok Garage Room Freestyle Reel It In,meme,0.0,0.0
Ricky Desktop The Chicken Wing Beat,chicken wing chicken wing hotdog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies hey yo homie bass hit different definitely hits different cant wait second bass drop chicken wing chicken wing hot dog bologna chicken macaroni chillin homies chicken wing chicken wing hot dog bologna chicken macaroni chillin homies sheesh ricky desktop guy really something huh eeh hahaha,-0.29259259259259257,0.7759259259259257
Lil Nas X HOLIDAY,tttay keith took ten ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah ayy pop shit might bottom low top shit switch genre hoes rock hit got biggest damn song fuck charts sis dont need em wanna know ill lastin bitch even started floppin thered fashion poppin movies aint nasy bitch ashton hee hee im bad michael jackson dun dun dun ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah man snuck game came horse pulled gimmick admit got remorse nobody tried let nobody opened doors kicked motherfuckers didnt choice dun dun dun tried next ayy im blessed see ayy flex checks givin vet tease ayy im sexy wanna sex pop star rappers still respect wanna know ill lastin bitch even started floppin thered fashion poppin movies aint nasy bitch ashton hee hee im bad michael jackson dun dun dun ayy holiday got hoes hoes control yeah ayy another one niggas go hope know cant even close eyes dont know guess dont like surprises cant even stay away game play gon know us today yeah tay keith fuck niggas daytrip took ten,-0.2333333333333333,0.5296296296296297
King Bach Clatter,mally mall bbbankroll got ddiego got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter two tone ap wet wrist butterfly doors might take yo bitch fill jet dont pay sex im bag fresh lot stock know mad mad got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter get green like packers might real rap shit im like actors star movie casted rock supreme goretex plug named cortez bitch cook gourmet thats get sex im gon floss summer looking like im giving loans get number expect hold yeah girl dime bitch migh swallow time bitch gotta upgrade lifestyle gave bust told timeless got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter got car got car mines faster got bitch got bitch mines badder high im hard find might need ladder niggas clatt yo niggas clatt mines clatter,-0.11844444444444448,0.575111111111111
Curtis Waters Stunnin,yeah yeah damn curtis waters ice ice neck countin check ice ice neck countin ’ check ice neck thats incoming ’m pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin ’m ’m im bad boy mclovin hey good pussy sound like pasta got young dick call pastor give good brain master little einstein bitch ’ma blast go slow go faster bust quick thats bastard young bollywood get gassed get rich quick big bags yeah im cashed ice neck thats incoming im pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin im im im bad boy mclovin im bad boy like puffy suckin neck like buffy british bird go duppy fall asleep pussy like cubby pimp pimp mercedes drip cls gassin aint convinced got peach aint princess woah used hot boy im straight gorgeous woah wanna see gon book appointments woah baby call stone cold cause im stunnin yeah woah smell like fresh cookies oven mixed money ice neck thats incoming im pretty boy im stunning superspeed sonic im running super super superspeed sonic im running call big papa im sonnin supply dick want im bad boy mclovin im im im bad boy mclovin,0.0688541666666667,0.6004166666666667
BeatKing Then Leave,like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace ayy club godzilla aint trickin im dickin bitches head pop pop pop pussy ground freak ho put team keep pussy clean scream nah cant give ho nothin cant give ho nothin got good head ill buy sonic slushie cant give money throw back like pro bitch pop pussy like fourfifth get bag middle fingers broke bitch like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace head ass hit toss give partner gon flip club godzilla aint nobody triller pull bentley probably bitch yeah every time eat dick sit back ask lyin ayy broke bitch quiet uh uh nah cant give ho nothin cant give ho nothin got good head ill buy whataburger cant give money club god hang strippers homegirl bring bitches want cause im swangin bentley banger hold like club god say throw ass poke aint gay ill let bitch eat yeah bad bitch bitches take niggas money finsta leave leave get bread get head leave leave bitch leave get bread get head leave peace,-0.08796296296296295,0.6101851851851853
Losfrms800 Chicago Freestyle Remix,crib stu plane plane lambo dealer gotta go cause ’t feel ya lately gone cause see real ya take trip moon many girls room ’t go else ’ll meet doom good zay look around gotta shordies town ’t love make sound gotta drink else ’m feeling last night slept ground tonight sleep gowned gotta girl know streets keeping rounds la know go fight thought nights sell white made striving shout ice brother life promise got matter struggle know poppin know got em love ’m droppin know one thing though women come go saturday sunday monday monday sunday yo maybe ill love one day maybe well someday grow til ill sit drunk ass runway one way twothirty baby wont meet bean early maybe later show things know whenever visit windy city blowin kisses thirty degrees way cold hold tight see show tonight miss kisses miss lovin thought cheating always fucken cant relations never trust em need distance ’t care image need consistence im catching feelings matter distance im always gon feel im always gon feel send text goes green switch team back never thought fall love never thought would trust hearts gun let bust guess past always rough promise ’ll make time go take back stabbed rake trapped away save game ’t play love death ’t ever let go ’t ever let go know one thing though women come go saturday sunday monday monday sunday yo maybe ill love one day maybe well someday grow til ill sit drunk ass runway one way twothirty baby wont meet bean early maybe later show things know whenever visit windy city blowin kisses thirty degrees way cold hold tight see show tonight,-0.011632653061224492,0.4996598639455782
Flo Milli May I,haha flo milli shit make thirsty nigga wanna chase bitch im lit wonder face laugh way bank see want money fuck pay ball like pro girl scrimmage play bands nigga money timid im winnin man mind like fitted pussy vip cant get coupe like im rockin shit take put work im makin bitches take day finesse givin hoes reason hate niggas clutch shot like playoff im bestie sis im one bitch slow hoes got em mad dramatic want spot cant smoke free though may kick lil somethin gs take nigga weekend late night creepin ’t cuffin ’ ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone got hoes case tell hoes today drip aint free hoes gotta pay nigga face play ass like k know flo got flavor man wanna taste pay tithes step building need bands floor ceiling commit nigga money appealing fuck look like catchin feelings yeah mad im top im chilling got em look like hoes children fashion week made killing numbers goin breakin charts billion aint lovin times two im wit daddy gettin nasty like live crew word stevie cant see like cross wont hesitate shit bitch may kick lil somethin gs take nigga weekend late night creepin ’t cuffin ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone may kick lil somethin gs take nigga weekend late night creepin im cuffin ion keep em send nigga back home said may kick lil somethin gs wake money sleepin flexin dummy ho aint bout money wont pick phone,-0.1594988344988345,0.5653846153846154
Edith Whiskers Home,alabama arkansas love pa way love well holy moly oh youre apple eye girl never loved one like man oh man youre best friend scream nothingness aint nothing need well hot heavy pumpkin pie chocolate candy jesus christ aint nothing please oh home let come home home wherever im oh home lеt come home homе wherever im la la la la take home mother im coming home ill follow park jungle dark girl never loved one like moats boats waterfalls alleyways pay phone calls everywhere laugh think well die barefoot summer night nothing new sweeter streets run afree like geez youre something see oh home let come home home whenever im oh home let come home home wherever im home let come home home whenever im oh home let come home home wherever im,0.10330578512396693,0.5822314049586776
Megan thee stallion cry baby,real hot girl shit aint dababy thats baby friends mom hate lay bed crybaby aint gave none pussy boy waitin dont mind waitin oh aint gon respond texts want keep diamonds sex keisha jasmine kiera megan lisa ashley sierra sarah got hands knees ass air ooh lil bitch player friends aint around record bend shake lil ass mirror like goddamn nigga gotta number shawty came head good said fuck aint usin rubber way make ass bounce think love got ass mouth mother type make bae mad trouble nba playoffs ass bubble uhuh uhuh come come uhuh throw ass back come come aint dababy thats baby friends mom hate lay bed crybaby aint gave none pussy boy waitin dont mind waitin oh aint gon respond texts want keep diamonds sex real hot girl shit lay stomach toot crybaby look back hold open annihilated moaning like bitch hit pussy damn probably wanna wear hoodie choke spank look thank give another nigga hell hate spit slurp give work fell fast nigga hurt deeper deeper need reaper thought trouble tearin cheeks keep freak flavor week make rules dont think cheatin jordan tommy timothy daniel might let jonathan bring sarah bitch tryna brag taking man hah needed nigga hands uhuh dont fuck like fuck like yeah ayy friends dad hate broke lil heart crybaby aint let hit pussy nigga lame still waitin aint even save number cant reply text make cry bout pussy hmm probably shit wet,-0.19456521739130436,0.6369565217391304
Rosalia and travis scott tkn,cosa de familia la tienen que escucha lo capo con lo capo yo soy la mamá los secreto solo con quien pueda confia másmás te vale romper la omertá hay nivele para todo en esta via jodemo con persona desconocía ni un amigo nuevo ni una hería ni un amigo nuevo ni una hería tkn tkn tkn ni un amigo nuevo ni una hería tkn tkn ni un amigo nuevo ni una hería zoom en la cara gaspar noé eto dispara la vacié vvs vvs dolce vita mi mando está duro dinamita tatuá de pie hasta la nuca vestía de negro como kika vvs vvs dolce vita el mando está duro dinamita leche con azúcar ella tiene medida brazuca esa mami es una g got hips gotta grip lot ass dont need know sweet like mmmmmm got word wet well lets drown toot back slap dont say word heard came around get first get work right come town need right know queen givin ideas new friends dont bring hype know got problems fair cosa de familia la tienen que escucha lo capo con lo capo yo soy la mamá los secreto solo con quien pueda confia másmás te vale romper la omertá tkn tkn tkn tkn tkn ni un amigo nuevo ni una hería la rosalía straight ni un amigo nuevo ni una hería,0.23419913419913416,0.4677008177008177
Loui Talk N Bout Talm Bout,nice lil ass back shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout big booty bitch come fuck crew starin video tryna tryna might put hands blow like flute see ima slide dm throw back lil bitch gon bm bitch steady fiendin got huntin like demon fuckin legs nut face bitch season lets go shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout say talkin bout bitch shit talkin bout talkin bout bitch talkin bout lil freaky bitch got grippin ass im bout lose sanity seein ass neck right pussy better trash hit back screamin dont fuck lash got hard got boner smoke gas fire bitch im stoner told bitch listen ill treat like soldier hit back pull hair fuck closure rock rock rock rock rock rock rock yeah yeah bitch shit talkin bout yeah bitch shit talkin bout come shake ass let see shit talkin bout ass hangin shorts bout make whip cock gon rock ko bitch knock come lil shawty tryna touch butt uh aint nothin changin im still reachin guts uh lil booty bitch let see gon lil booty bitch let see gon huh drop drop yeah drop drop drop drop yeah drop drop shit talkin bout yeah bitch shit talkin bout shit talkin bout yeah bitch shit talkin bout talkin bout yeah bitch talkin bout shit talkin bout yeah bitch shit talkin bout lil booty bitch come fuck crew starin video tryna tryna might put hands blow like flute,-0.14975083056478414,0.6738925802879295
Sub Urban Freak,welcome freak show come meet monsters oh fine collection stranger things patience running thinner melting clock cerebrum jailed thoughts would consider rot think youre different animal creature sick put cant help oohnananana oohnananana oohnananana oohnananana welcome freak show come meet monsters oh fine collection stranger things please dont hide imperfections nature took two tries make man white dont mind beauty temptation youre creation freak friday night know im main attraction basket acrobat wanna see action tinkering design twist tame feral mind play til youve found another toy let freak show could favorite monster rattle whole cage remind cant fostered let freak show could favorite monster lock dont let cause know cant help oohnananana oohnananana oohnananana oohnananana welcome freak show come meet monsters oh fine collection stranger things youre wasting youre wasting time finding cure theres disease youre wasting youre wasting talent audience sees freak oohnananana oohnananana oohnananana cant help welcome freak show come meet monsters oh fine collection stranger things,0.2945767195767196,0.5837301587301588
Princess Nokia I Like Him,got beat powers made banger like like man boo type cute want want like like man boo type cute want want hop whip hop truck whatever fuck want im ho im slut like fuck sure like suck bold freezy like ice im wife talk nice aint type dont like broke boy look shoes player pimp boys make em trick boys shit boys make sick see taming less theyre entertaining tryna pplay play gon pay fee like like man boo type cute want want like like man boo type cute want want dibble dibble get head like brat play balls bat make daddy real proud like im kyla pratt im taking shower makin bed leave city leave read go get next like get bread coming questions call feds let plead fifth cause know box gift eating breakfast tiff curve get stiff go beast mode ball like free throw game like cheat code pounds like kilo like like man boo type cute want want like like man boo type cute want want see taming less theyre entertaining tryna pplay play gon pay fee,0.1896103896103896,0.7111832611832611
Drake Toosie Slide,black leather glove sequins buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy dont wanna dance could dance like michael jackson could give thug passion thriller trap baby dont wanna dance could dance like michael jackson could give satisfaction know every day ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy two thousand shorties wanna tie knot ayy yeah two hundred shooters brothers block woah yeah petal rose like love maybe dont know whats wrong cant stop woah yeah wont stop woah yeah never stop got many opps mistakin opps opps got many people love troubled spots family got either thats think either life got deep baby two three us creep stayin black leather glove sequins buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy toosie slide hit doubletime hit spin cause spun block couple times right time therell always another time im even trippin well see em summertime woah yeah cant describe pressure puttin yeah really cant afford lose nobody else yeah movin shaky well shit woah im movin shaky chubbsll shit yeah solo niggas yolo real heard lot dont know real next time guarantee truthll get revealed black leather gloves sequins yeah buckles jacket alyx shit nike crossbody got piece got dance really street shit ima show go right foot left foot slide left foot right foot slide basically im sayin either way bout slide ayy cant let one slide ayy dont wanna dance could dance like michael jackson could give thug passion thriller trap baby dont wanna dance could dance like michael jackson could give satisfaction know every day ima show get go right foot left foot slide left foot right foot slide basically im sayin either way bout slide,0.062003968253968235,0.4404761904761905
